id_user_sensor,sensorId,user
31374,1829690,27
31375,1829724,149
31376,302938,117
31377,3929155,174
31378,3929068,153
31379,4929067,45
31380,4929294,90
31381,3829802,163
31382,1829512,151
31383,4329637,48
31384,4429360,46
31385,1729782,122
31386,3929041,31
31387,4929388,60
31388,4929325,130
31389,4829996,100
31390,4929360,173
31391,3629446,55
31392,3629680,68
31393,3629646,61
31394,2129294,80
31395,1829440,48
31396,1729820,70
31397,1029063,56
31398,4929457,32
31399,1829188,65
31400,4429243,87
31401,882972,56
31402,882914,59
31403,972924,118
31404,852932,40
31405,1829637,54
31406,1229171,82
31407,1129817,47
31408,4229085,166
31409,4229082,73
31410,122903,45
31411,722987,65
31412,2429567,29
31413,1829538,88
31414,812948,89
31415,812945,20
31416,4429575,74
31417,1829791,26
31418,3829591,22
31419,4529393,114
31420,4729100,168
31421,4329372,128
31422,4329376,48
31423,4029985,43
31424,4129553,141
31425,4129061,25
31426,4529204,61
31427,3529672,118
31428,3529663,77
31429,5129137,132
31430,3229471,53
31431,3229491,45
31432,4529277,93
31433,2529928,32
31434,2829812,38
31435,3229426,28
31436,3429449,50
31437,4629912,40
31438,4629890,163
31439,1929267,45
31440,4329293,24
31441,4329307,66
31442,1729365,54
31443,4129577,73
31444,4529454,56
31445,1929044,62
31446,2329645,142
31447,4429429,42
31448,2329066,64
31449,2329060,95
31450,4729522,158
31451,4429848,52
31452,3929781,103
31453,4729132,165
31454,3229271,45
31455,4929215,47
31456,2029575,135
31457,3529282,38
31458,3529699,21
31459,3529728,25
31460,2229072,150
31461,4929216,31
31462,3029222,55
31463,3629973,17
31464,3829295,142
31465,3929602,21
31466,3929415,148
31467,3929413,41
31468,3229538,39
31469,1929964,145
31470,2029574,72
31471,4029804,23
31472,4029801,115
31473,4329356,83
31474,672910,40
31475,4429112,77
31476,4429428,58
31477,3129468,92
31478,4529498,39
31479,4329353,77
31480,4029957,58
31481,4029947,20
31482,4029888,154
31483,5029916,29
31484,1929729,13
31485,2129773,0
31486,3129632,55
31487,4729279,94
31488,5129311,62
31489,4329160,117
31490,4129489,122
31491,4129431,22
31492,4129488,74
31493,4529147,147
31494,1429851,42
31495,4929262,48
31496,5129597,15
31497,3829353,68
31498,3829703,50
31499,3829357,45
31500,3029224,80
31501,4829273,83
31502,4429302,34
31503,4829878,147
31504,4429205,56
31505,4429317,57
31506,4929075,51
31507,4829673,38
31508,2529926,65
31509,1229704,145
31510,1229705,146
31511,3029739,3
31512,2029404,23
31513,2229616,88
31514,1529148,13
31515,1529094,50
31516,3229243,3
31517,3229304,8
31518,4429828,50
31519,3929747,125
31520,3129585,89
31521,4729961,45
31522,3229226,113
31523,3229203,98
31524,2529464,39
31525,2529223,118
31526,1729070,133
31527,802954,29
31528,4829254,38
31529,5029582,59
31530,5029584,66
31531,5129555,69
31532,3829606,72
31533,1129642,69
31534,872914,39
31535,3629886,104
31536,1229591,26
31537,1229594,112
31538,1229595,98
31539,2329052,75
31540,2329039,63
31541,5029117,78
31542,3629395,102
31543,3629389,60
31544,3629453,5
31545,1929369,55
31546,692933,31
31547,4729636,126
31548,2829198,52
31549,1429899,32
31550,5029332,106
31551,1629716,25
31552,4629585,76
31553,5129176,64
31554,5129169,23
31555,4229871,87
31556,4729622,38
31557,4329701,26
31558,4929589,86
31559,4929506,93
31560,3529841,57
31561,3529691,67
31562,2729033,72
31563,3729492,108
31564,3729455,76
31565,2029560,56
31566,2129274,109
31567,2129393,115
31568,3729160,55
31569,3829313,23
31570,4829086,44
31571,2529299,31
31572,4429551,90
31573,3429323,129
31574,2529402,110
31575,2529813,6
31576,1929927,23
31577,2329190,39
31578,5129668,44
31579,1829829,101
31580,3829805,18
31581,2129388,72
31582,2129387,32
31583,2429493,130
31584,1229039,56
31585,1129913,42
31586,5129599,91
31587,5129437,117
31588,2429378,68
31589,1229684,84
31590,712914,45
31591,1629886,126
31592,1729037,78
31593,1729078,74
31594,2429756,161
31595,4729311,136
31596,4529078,60
31597,4529106,87
31598,4029594,49
31599,3229181,156
31600,2329126,8
31601,2029577,35
31602,522942,86
31603,452949,62
31604,1929212,88
31605,1929215,95
31606,5029029,17
31607,5029356,101
31608,5029146,16
31609,4829390,25
31610,5029524,70
31611,5129436,77
31612,4429444,33
31613,4429401,61
31614,2529256,51
31615,2529315,109
31616,2029484,18
31617,1929066,19
31618,2029248,129
31619,2029205,22
31620,4429354,29
31621,4329660,79
31622,4329704,28
31623,4129681,105
31624,4429810,46
31625,4429970,88
31626,4429441,12
31627,2729596,43
31628,4029886,90
31629,2729662,147
31630,5129104,122
31631,5129817,120
31632,3829636,56
31633,5029048,145
31634,3629892,70
31635,3629855,23
31636,3729009,35
31637,2429214,8
31638,3729868,68
31639,2429642,20
31640,3829249,36
31641,5029420,17
31642,4929163,71
31643,912998,74
31644,912984,89
31645,3129549,63
31646,5129732,108
31647,2829808,100
31648,1729326,169
31649,3729500,140
31650,4229765,52
31651,4829288,35
31652,4829245,120
31653,4729948,23
31654,5029447,50
31655,5029459,79
31656,2829475,49
31657,5029897,42
31658,5329383,141
31659,5129718,106
31660,2029118,79
31661,2329193,34
31662,2329196,76
31663,4829314,78
31664,5029155,67
31665,5029441,146
31666,4029517,26
31667,4929408,45
31668,4929424,28
31669,482993,22
31670,4229059,15
31671,4129263,27
31672,5029617,17
31673,5129619,99
31674,5129618,33
31675,5129580,48
31676,5029182,18
31677,5129423,56
31678,2329286,45
31679,2829973,36
31680,4129465,52
31681,4129466,45
31682,5029345,53
31683,4729877,105
31684,4129614,48
31685,3729491,28
31686,3229209,32
31687,3229166,61
31688,4929486,63
31689,4929004,150
31690,2329284,47
31691,5029358,167
31692,5129754,69
31693,4729755,48
31694,2329184,114
31695,2029614,19
31696,3829878,66
31697,4929363,54
31698,3929166,22
31699,4929934,46
31700,5029521,91
31701,992968,95
31702,4329686,175
31703,4929106,62
31704,4929105,87
31705,4029470,77
31706,3429306,25
31707,5129980,73
31708,5229223,97
31709,5329677,82
31710,4029967,155
31711,5129779,23
31712,3129265,98
31713,1929686,100
31714,1929137,30
31715,3929657,84
31716,5129340,92
31717,5129706,68
31718,5129697,131
31719,5129333,59
31720,5029898,34
31721,5129715,72
31722,5129747,69
31723,362942,43
31724,1929492,69
31725,2529986,48
31726,2529975,4
31727,5229229,95
31728,5029906,109
31729,5229155,125
31730,2929796,105
31731,2929798,39
31732,4729127,153
31733,4729320,49
31734,4729126,172
31735,4229758,104
31736,5429308,22
31737,5229566,115
31738,5329277,124
31739,5229082,36
31740,5329749,32
31741,5329553,174
31742,3529947,11
31743,5229364,132
31744,5229354,33
31745,5229630,144
31746,5229592,27
31747,4829653,147
31748,5329655,130
31749,5229175,43
31750,5129666,127
31751,5129689,42
31752,5129346,82
31753,4629880,44
31754,4629921,76
31755,4629874,66
31756,2029415,82
31757,5629117,122
31758,5229461,31
31759,5329776,23
31760,5329545,60
31761,5229930,66
31762,5229361,78
31763,5329047,63
31764,5329046,27
31765,5329050,41
31766,5429809,161
31767,5329770,126
31768,5329570,58
31769,5229989,9
31770,5229123,31
31771,5229516,134
31772,5629253,92
31773,5529137,38
31774,5229964,25
31775,5329186,125
31776,5329188,92
31777,5229982,66
31778,5329111,86
31779,5029900,49
31780,5029903,82
31781,5329396,140
31782,5329400,72
31783,5029879,93
31784,3229508,40
31785,3229494,41
31786,5329000,33
31787,5329004,43
31788,5229266,41
31789,5329287,101
31790,5329286,44
31791,2829177,92
31792,922990,89
31793,5329576,47
31794,2229768,81
31795,5329623,68
31796,5229327,9
31797,5329744,104
31798,5329469,77
31799,5329447,92
31800,3729085,51
31801,3729122,110
31802,5329303,89
31803,5329285,121
31804,5229160,68
31805,5229666,11
31806,5429841,38
31807,5329245,54
31808,3129557,85
31809,5229501,70
31810,5229594,90
31811,5329399,98
31812,5129716,120
31813,5329324,48
31814,5329346,41
31815,5129820,91
31816,5329359,63
31817,5029943,35
31818,5329424,73
31819,5229509,86
31820,5329807,38
31821,5329772,98
31822,5329814,44
31823,2329449,91
31824,2329531,33
31825,2529837,164
31826,2529411,81
31827,5329993,65
31828,5629256,80
31829,5329733,109
31830,5329520,98
31831,3929240,74
31832,3929236,65
31833,3929225,20
31834,4929123,40
31835,4329778,42
31836,4329792,165
31837,3829414,50
31838,3829380,54
31839,4329807,67
31840,4329722,136
31841,3829288,56
31842,3829281,36
31843,3629818,161
31844,3729599,50
31845,3129152,88
31846,5129739,65
31847,3829144,18
31848,3829000,132
31849,3829180,118
31850,3229301,30
31851,3229277,115
31852,2329634,96
31853,2329750,22
31854,5329743,38
31855,5229141,96
31856,3729525,153
31857,3729216,95
31858,2329600,74
31859,5329461,57
31860,3429372,68
31861,1629917,32
31862,5429463,42
31863,5429478,98
31864,5429089,25
31865,5429027,51
31866,5229080,81
31867,3029251,175
31868,5429064,139
31869,5329453,61
31870,5329967,52
31871,5429029,84
31872,5329979,72
31873,5429425,25
31874,5429416,49
31875,5429397,119
31876,5829524,26
31877,2229436,143
31878,1929691,153
31879,1929065,40
31880,2329655,78
31881,2329643,31
31882,5329411,36
31883,5329457,77
31884,5329440,32
31885,5329063,57
31886,5429049,39
31887,5129995,31
31888,5229647,67
31889,5229156,163
31890,2929844,133
31891,3529485,81
31892,3529150,25
31893,2929922,98
31894,5429400,47
31895,5429471,154
31896,5429441,82
31897,5429442,77
31898,5429440,176
31899,5429719,141
31900,5529036,152
31901,5329125,28
31902,5329156,45
31903,5429648,79
31904,5429893,29
31905,5529064,28
31906,5529069,65
31907,5329751,28
31908,5429920,172
31909,5429386,149
31910,5429382,27
31911,3829418,101
31912,3829354,20
31913,5429305,82
31914,5529068,49
31915,5229184,109
31916,5329739,30
31917,5329590,77
31918,5429829,42
31919,5429245,58
31920,5529630,69
31921,5229467,66
31922,5329295,53
31923,5229590,49
31924,5229556,3
31925,5429889,42
31926,5429409,114
31927,5429726,61
31928,5429717,35
31929,5529954,87
31930,5529849,89
31931,5529835,86
31932,4529756,31
31933,5529885,39
31934,5229613,38
31935,5229341,141
31936,5529637,42
31937,5429563,42
31938,5529617,155
31939,5529692,111
31940,5429705,112
31941,5129609,43
31942,3129279,158
31943,5429475,57
31944,2729623,44
31945,2629231,114
31946,292912,65
31947,752941,125
31948,332997,25
31949,402951,24
31950,402937,161
31951,362975,38
31952,362933,79
31953,362987,47
31954,362939,25
31955,512977,33
31956,542993,175
31957,1129418,61
31958,1129820,39
31959,1129802,71
31960,1129756,50
31961,1229669,69
31962,1329006,54
31963,1329005,100
31964,1229026,31
31965,1229028,21
31966,1229692,128
31967,1229034,60
31968,1229709,144
31969,1229052,74
31970,1629431,93
31971,1629432,21
31972,1329464,69
31973,1329450,26
31974,1329042,26
31975,1329394,59
31976,1629066,56
31977,1429358,41
31978,1329387,27
31979,1429306,57
31980,1529559,30
31981,1429267,75
31982,1429300,114
31983,1529173,37
31984,1529181,157
31985,1529175,33
31986,1529097,132
31987,1529105,37
31988,1529417,151
31989,1529592,138
31990,1529590,97
31991,1529315,62
31992,1629449,8
31993,3129534,113
31994,3129515,94
31995,3129473,149
31996,3129484,100
31997,3129352,142
31998,3229550,76
31999,3229456,110
32000,3229498,134
32001,3229246,34
32002,3229340,63
32003,3229319,18
32004,3229281,111
32005,3229374,39
32006,3229296,96
32007,3229233,76
32008,3229391,55
32009,3229383,38
32010,3229343,107
32011,3229484,146
32012,3229468,59
32013,3229372,41
32014,3129625,45
32015,3129682,151
32016,3129665,63
32017,3229524,55
32018,1929179,43
32019,792974,120
32020,802955,171
32021,772990,91
32022,1129951,43
32023,1129639,77
32024,1129671,78
32025,1129673,23
32026,1529781,33
32027,682923,28
32028,2829640,59
32029,3629101,140
32030,5129192,75
32031,1429744,62
32032,812968,45
32033,812958,29
32034,5529855,23
32035,5429235,173
32036,5729771,113
32037,5229884,19
32038,5629157,169
32039,2529375,52
32040,2529202,77
32041,5629188,109
32042,5629093,132
32043,5329729,25
32044,4729269,46
32045,2129878,34
32046,2129875,75
32047,5529087,39
32048,5229463,56
32049,5129977,114
32050,1529967,47
32051,5529018,2
32052,5429068,147
32053,5529913,45
32054,5529844,146
32055,5429290,35
32056,5729888,61
32057,5829336,58
32058,5829554,73
32059,5529937,104
32060,5529952,102
32061,5329239,71
32062,5429122,93
32063,5829519,19
32064,5629571,44
32065,5629498,71
32066,1929499,37
32067,1929473,109
32068,2229683,33
32069,2429370,3
32070,2429384,52
32071,2729949,66
32072,1129953,78
32073,1129732,85
32074,1029951,111
32075,1029979,158
32076,1029971,52
32077,1029966,63
32078,1329650,90
32079,1229474,55
32080,2329029,133
32081,1229525,46
32082,1229528,163
32083,1229603,70
32084,1229622,50
32085,1229635,55
32086,1329538,35
32087,1329492,42
32088,1329493,89
32089,1329529,60
32090,1429818,19
32091,1429972,67
32092,1429970,118
32093,1329469,128
32094,1529024,50
32095,1529047,77
32096,1429961,16
32097,1429846,61
32098,1429968,115
32099,1429889,67
32100,1429977,40
32101,1429975,141
32102,1629170,60
32103,1629131,73
32104,1629162,114
32105,1529974,62
32106,1029211,159
32107,492975,126
32108,502952,146
32109,502915,70
32110,542990,29
32111,542969,165
32112,552902,39
32113,542913,91
32114,752983,119
32115,1629790,21
32116,1629825,46
32117,1829386,95
32118,1829389,59
32119,1829390,123
32120,1829758,41
32121,2129296,31
32122,1929757,161
32123,2129400,170
32124,2029386,73
32125,2029407,49
32126,2029400,108
32127,2029460,41
32128,2029371,92
32129,2129367,37
32130,2129402,61
32131,2129364,29
32132,2029456,72
32133,2229588,39
32134,2229605,167
32135,2229622,56
32136,2529969,128
32137,2529937,50
32138,2629007,162
32139,2229411,122
32140,2229395,129
32141,2329980,32
32142,2329939,172
32143,2429437,153
32144,2229332,169
32145,2429414,59
32146,2429033,141
32147,2329970,22
32148,2929180,54
32149,2929177,132
32150,2229589,102
32151,2329963,19
32152,2229652,130
32153,4629251,49
32154,1429185,74
32155,1429195,159
32156,1429198,50
32157,1229159,82
32158,1429134,59
32159,1429057,38
32160,1229150,52
32161,1129301,55
32162,1429092,95
32163,1129505,85
32164,1229288,3
32165,1229256,24
32166,1229282,80
32167,1229320,85
32168,1229281,41
32169,3529511,60
32170,3929178,70
32171,3929247,89
32172,3929139,14
32173,3929123,57
32174,3729809,108
32175,3729735,121
32176,3929140,57
32177,3729739,94
32178,3529581,164
32179,3729700,174
32180,3629082,51
32181,3629084,21
32182,3629107,59
32183,3929169,103
32184,3729629,90
32185,3729675,27
32186,4229789,84
32187,4229153,25
32188,3929328,40
32189,3929093,95
32190,3929319,2
32191,2629009,177
32192,2629001,34
32193,2529970,61
32194,2929111,97
32195,2929123,42
32196,2929168,177
32197,2929158,33
32198,3029864,60
32199,3029838,24
32200,3629643,55
32201,3629704,25
32202,3629403,29
32203,3629742,138
32204,3829813,89
32205,3829828,94
32206,3829807,70
32207,3829870,79
32208,1129358,26
32209,1829441,56
32210,3329086,178
32211,4029572,97
32212,4029568,14
32213,4029406,39
32214,4029413,50
32215,4029438,49
32216,4029674,31
32217,4029430,124
32218,4029401,27
32219,4029634,179
32220,4029503,179
32221,4029508,62
32222,4029593,165
32223,4029580,64
32224,4029640,45
32225,4029456,68
32226,4029581,35
32227,3829728,137
32228,3729880,50
32229,3829406,33
32230,3929290,148
32231,3929279,75
32232,3829781,155
32233,3829795,81
32234,3929334,74
32235,3929235,34
32236,3829356,172
32237,3829261,19
32238,3729711,127
32239,3729713,88
32240,4229089,63
32241,4229068,43
32242,3929086,26
32243,3829332,60
32244,3829352,60
32245,3829258,35
32246,3729793,51
32247,3729763,39
32248,3729644,44
32249,3829734,51
32250,3829445,26
32251,3829720,77
32252,3729861,32
32253,3729860,35
32254,3829432,119
32255,4129208,36
32256,4129220,116
32257,4129189,58
32258,4229104,103
32259,4129236,47
32260,4129285,14
32261,4129245,144
32262,4129207,37
32263,4229084,79
32264,4229076,21
32265,4229101,89
32266,4229095,114
32267,4329767,42
32268,4929296,105
32269,4929001,48
32270,4829844,111
32271,4829863,60
32272,4829905,70
32273,4729624,99
32274,4229956,93
32275,4229806,138
32276,4229824,110
32277,4729627,59
32278,4429261,19
32279,4729684,23
32280,4729662,159
32281,4229826,65
32282,4229852,24
32283,4229835,8
32284,1029425,119
32285,1029465,75
32286,3229958,121
32287,852949,25
32288,852950,94
32289,842977,56
32290,852933,55
32291,902930,62
32292,902965,43
32293,902946,42
32294,4529773,107
32295,1729001,40
32296,1729028,134
32297,1729031,26
32298,1729029,163
32299,1629876,26
32300,1729444,64
32301,1629939,19
32302,4229378,100
32303,4029872,68
32304,4029989,87
32305,4029824,110
32306,4029834,31
32307,4229312,147
32308,4129043,45
32309,4029877,37
32310,4029994,166
32311,4229328,29
32312,4129620,87
32313,4229295,131
32314,4029968,171
32315,4229265,162
32316,4129745,68
32317,4129739,38
32318,4229362,52
32319,4229393,24
32320,4229274,35
32321,4229275,56
32322,4129625,44
32323,4229366,78
32324,4229387,13
32325,4129579,94
32326,4129816,46
32327,4329413,53
32328,4229750,53
32329,4229749,15
32330,4329348,8
32331,4329195,161
32332,4229579,72
32333,4229740,67
32334,4329236,26
32335,4329171,54
32336,4329166,78
32337,4429084,87
32338,4429839,121
32339,4429059,176
32340,4429211,109
32341,4429268,30
32342,4429255,109
32343,4729693,57
32344,4429221,162
32345,4329755,3
32346,4229832,21
32347,4229905,42
32348,4329712,66
32349,4229857,58
32350,4329714,33
32351,4329812,49
32352,4329747,63
32353,4929095,26
32354,4929094,67
32355,4329733,46
32356,4329804,52
32357,4329659,93
32358,4429380,14
32359,4329622,43
32360,4329713,21
32361,4929089,163
32362,4929107,171
32363,4729702,27
32364,4629955,51
32365,4629929,132
32366,4629944,12
32367,4629395,22
32368,4629405,45
32369,4629407,118
32370,4929354,130
32371,4929088,123
32372,4829749,64
32373,4929483,62
32374,4929065,62
32375,4929021,0
32376,4929046,14
32377,4929019,115
32378,4829689,50
32379,4829680,122
32380,4929410,45
32381,4929371,38
32382,4929061,115
32383,4829705,87
32384,4929012,136
32385,4829743,64
32386,4829936,122
32387,5029275,60
32388,5129777,122
32389,5029316,18
32390,5029254,16
32391,5029954,3
32392,5029995,49
32393,5129005,26
32394,5029825,80
32395,5029828,58
32396,5029826,85
32397,5029830,32
32398,672907,55
32399,822990,2
32400,4429510,16
32401,4429860,114
32402,4429867,85
32403,4429149,159
32404,4429944,119
32405,4429150,2
32406,4429416,24
32407,4429400,97
32408,4629729,92
32409,4529107,147
32410,4929975,33
32411,4529249,42
32412,4929564,46
32413,4529566,57
32414,1729491,151
32415,1729515,134
32416,1729976,11
32417,1729988,52
32418,2029626,103
32419,2029621,171
32420,2229129,159
32421,2229224,44
32422,2229134,68
32423,2229216,58
32424,2229155,83
32425,2229157,79
32426,1929687,62
32427,1929146,80
32428,1929683,38
32429,1929703,60
32430,1929693,21
32431,1929150,59
32432,1929122,51
32433,1929061,94
32434,2029517,142
32435,1929047,120
32436,1929116,50
32437,1929050,50
32438,2129766,21
32439,2129809,33
32440,2129729,22
32441,2129774,154
32442,1929195,47
32443,1929285,67
32444,2029610,26
32445,2329194,115
32446,1929938,25
32447,1929901,89
32448,2329410,23
32449,1929956,24
32450,2329215,21
32451,2329124,54
32452,1929823,59
32453,1929844,23
32454,1929889,77
32455,1929841,56
32456,1929959,88
32457,1929822,22
32458,1929915,31
32459,2029132,50
32460,2029611,58
32461,2029606,48
32462,2029119,102
32463,2229920,80
32464,2129793,80
32465,2229120,3
32466,2229111,53
32467,2229076,85
32468,2029093,105
32469,2229081,45
32470,2229477,63
32471,2329318,17
32472,2329398,56
32473,2129108,29
32474,3429308,98
32475,3429520,131
32476,3429345,62
32477,3429408,104
32478,3429425,138
32479,3429280,68
32480,3429445,18
32481,3429410,22
32482,3529417,80
32483,3429285,62
32484,3429493,97
32485,3529419,24
32486,3429470,23
32487,3429487,148
32488,3429498,75
32489,3529807,56
32490,3529627,139
32491,3529164,105
32492,3529329,78
32493,3529110,109
32494,3529219,89
32495,3529356,31
32496,3529449,160
32497,3529301,27
32498,3529324,103
32499,3529760,123
32500,3529245,29
32501,3529666,81
32502,3529649,43
32503,3529648,52
32504,3529377,27
32505,3529908,19
32506,3529906,61
32507,3529733,98
32508,3529851,155
32509,3529811,78
32510,3529658,170
32511,3529182,35
32512,3929770,26
32513,3529172,19
32514,3529178,42
32515,3529459,93
32516,3529451,75
32517,3429522,150
32518,3529214,31
32519,3529339,27
32520,3529151,48
32521,3529744,78
32522,3529242,90
32523,3529274,68
32524,3529619,77
32525,3529858,73
32526,3529825,38
32527,3529729,103
32528,3529277,84
32529,3529956,6
32530,3529993,54
32531,3729008,39
32532,3629954,88
32533,3629955,51
32534,3729326,150
32535,3729603,32
32536,3729027,71
32537,3729410,111
32538,3729449,42
32539,3729444,71
32540,3729551,96
32541,3729458,106
32542,3729456,88
32543,3729341,26
32544,3729351,177
32545,3729519,92
32546,3729517,11
32547,3629911,177
32548,3729387,151
32549,1629504,22
32550,1729610,28
32551,1729650,34
32552,1829772,37
32553,1829809,150
32554,1729291,116
32555,1329883,134
32556,1729545,56
32557,1629694,31
32558,1729300,65
32559,1729302,107
32560,1729541,134
32561,4629841,25
32562,4629864,78
32563,4629861,21
32564,4629873,44
32565,4629846,61
32566,2029321,179
32567,2029356,35
32568,4529507,60
32569,4529515,60
32570,5129099,22
32571,4629794,24
32572,4629644,39
32573,5129229,81
32574,5129234,77
32575,5129235,155
32576,5129065,127
32577,5129147,74
32578,5129116,87
32579,4829284,80
32580,4829158,106
32581,4729326,156
32582,4729218,80
32583,4829146,83
32584,4729292,80
32585,4729079,109
32586,4829417,36
32587,4729058,25
32588,4729089,167
32589,4729432,46
32590,5029732,75
32591,4929150,171
32592,5029670,139
32593,4729272,16
32594,4829277,27
32595,4729288,14
32596,4829119,147
32597,4729055,131
32598,4729479,58
32599,4729113,65
32600,5029570,62
32601,5129533,45
32602,4929212,2
32603,4729333,41
32604,4829097,162
32605,4829057,52
32606,4729912,59
32607,4729334,83
32608,4729397,44
32609,4729177,63
32610,4829159,170
32611,4729210,63
32612,4829072,57
32613,4729171,112
32614,4729175,26
32615,4729214,175
32616,2329255,70
32617,2329323,61
32618,2329321,29
32619,2329356,11
32620,2329247,36
32621,2329390,108
32622,2329382,93
32623,2329393,75
32624,2329389,15
32625,2329222,36
32626,2029528,171
32627,2129153,162
32628,2029529,50
32629,2129121,74
32630,2029644,41
32631,2129163,56
32632,2029710,174
32633,2029713,111
32634,2129165,19
32635,2229474,32
32636,2229463,41
32637,2029006,49
32638,2129085,51
32639,2129063,0
32640,2129111,17
32641,2229035,71
32642,2229118,60
32643,2029545,134
32644,2229205,175
32645,2329107,95
32646,2329021,52
32647,2229964,2
32648,2329096,78
32649,2229891,95
32650,2329010,134
32651,2329009,30
32652,2229879,55
32653,2229865,119
32654,2329016,48
32655,2329571,59
32656,2329467,32
32657,2329460,82
32658,2329677,22
32659,2329471,36
32660,2329429,38
32661,2329423,79
32662,2329448,64
32663,2329454,99
32664,2329498,68
32665,2329656,135
32666,2329431,26
32667,2329559,80
32668,2329678,18
32669,2329511,33
32670,2329599,123
32671,2529448,25
32672,2429705,67
32673,2529858,75
32674,2529397,26
32675,2429721,176
32676,3629901,64
32677,3629824,76
32678,3629811,124
32679,3629757,25
32680,3729617,116
32681,3629939,38
32682,3629801,46
32683,3629800,159
32684,3729042,46
32685,3829205,160
32686,3829121,66
32687,3829145,80
32688,3829159,25
32689,3729981,141
32690,3829161,93
32691,3829202,43
32692,3829187,69
32693,3729968,75
32694,3829134,30
32695,3829100,159
32696,3829200,74
32697,3829074,69
32698,3829112,70
32699,3829179,151
32700,3829221,58
32701,3829038,59
32702,3929643,80
32703,3929624,45
32704,3929677,145
32705,3929682,135
32706,3929488,7
32707,3929473,148
32708,3929428,81
32709,3929590,69
32710,3929496,177
32711,3929561,127
32712,3929536,7
32713,3929564,30
32714,4029108,111
32715,4029127,22
32716,4029070,25
32717,4029218,124
32718,4029148,30
32719,4029161,115
32720,4029167,24
32721,3929948,136
32722,3929967,173
32723,4029170,16
32724,4029139,19
32725,4029213,167
32726,4029036,30
32727,4029118,93
32728,4029221,31
32729,4029085,33
32730,3929963,40
32731,4029223,73
32732,4029102,59
32733,4029096,127
32734,4029100,93
32735,4129450,159
32736,4129446,89
32737,4129518,108
32738,4129494,90
32739,4129461,64
32740,4129523,20
32741,4129126,55
32742,4129156,69
32743,4129092,72
32744,4129139,28
32745,4129129,47
32746,4129424,55
32747,4129484,66
32748,4129158,25
32749,4129162,47
32750,4129155,140
32751,4129104,122
32752,4429621,47
32753,4429605,133
32754,4429610,130
32755,2029280,174
32756,2029191,55
32757,2029207,83
32758,2029250,70
32759,2129829,98
32760,2129919,90
32761,2129879,88
32762,2129946,55
32763,2829246,121
32764,2629060,45
32765,3329769,10
32766,3329764,144
32767,3329620,60
32768,3329619,43
32769,3729159,54
32770,3729186,53
32771,3729124,36
32772,3829940,26
32773,3729248,20
32774,3729091,90
32775,4729863,107
32776,5029456,105
32777,4729325,81
32778,4729296,49
32779,4729406,144
32780,4729162,67
32781,4729114,30
32782,4729431,92
32783,4729421,119
32784,4729313,162
32785,4929601,52
32786,4929214,115
32787,5129387,42
32788,5029425,107
32789,5029428,47
32790,4729829,64
32791,5029740,65
32792,4729052,15
32793,5029152,25
32794,4729084,75
32795,5029021,114
32796,5129439,10
32797,4729106,146
32798,4829168,36
32799,5029547,68
32800,5029627,40
32801,4729931,41
32802,4829437,106
32803,4829423,134
32804,4829199,75
32805,4829361,5
32806,5029139,165
32807,5029443,96
32808,5129460,100
32809,5029039,163
32810,5129582,1
32811,5029727,41
32812,5129364,51
32813,5029474,63
32814,5029503,112
32815,5429343,118
32816,1929377,50
32817,3229917,141
32818,3229905,78
32819,3329004,127
32820,3129024,95
32821,3829567,64
32822,3829552,102
32823,2529361,25
32824,2529390,17
32825,2529283,162
32826,2529281,135
32827,2529342,53
32828,2529193,45
32829,2529207,82
32830,2529199,103
32831,2529850,50
32832,2529825,150
32833,2529347,14
32834,2529309,15
32835,2829389,127
32836,2829449,134
32837,2829433,70
32838,2829443,132
32839,2829398,107
32840,2829390,74
32841,2729482,11
32842,2729529,146
32843,2729627,57
32844,2729649,130
32845,2629235,40
32846,2729569,110
32847,2729726,27
32848,2729566,36
32849,2729655,27
32850,2729769,137
32851,2829865,40
32852,2829947,23
32853,2729543,96
32854,2929003,111
32855,2829968,40
32856,2729668,176
32857,2729698,57
32858,2829894,51
32859,2729611,95
32860,2729604,48
32861,2729597,70
32862,2629242,83
32863,2829876,167
32864,2829902,35
32865,2829898,143
32866,2729548,166
32867,2829931,39
32868,2629262,170
32869,2829874,97
32870,2829966,106
32871,2629266,169
32872,2729755,23
32873,2729703,135
32874,2929043,111
32875,2729552,144
32876,2829809,75
32877,2829830,28
32878,2929886,95
32879,2929892,2
32880,2829829,142
32881,2929878,121
32882,2929885,140
32883,3129258,33
32884,2829795,64
32885,3029694,141
32886,2929914,152
32887,2929918,135
32888,2929935,77
32889,3129198,89
32890,2929882,79
32891,3129305,58
32892,3129191,31
32893,3129091,71
32894,3129317,32
32895,3129242,17
32896,3129284,60
32897,2929960,119
32898,3129263,161
32899,3029032,59
32900,3129139,150
32901,2929976,81
32902,3029000,27
32903,2929927,41
32904,652949,152
32905,652968,59
32906,652971,135
32907,652963,67
32908,652941,70
32909,652991,24
32910,692911,37
32911,692908,9
32912,692922,156
32913,772923,84
32914,802969,101
32915,792922,10
32916,862921,49
32917,862915,17
32918,842912,135
32919,842914,40
32920,872919,28
32921,852986,47
32922,1029029,39
32923,962986,37
32924,932910,93
32925,882963,78
32926,972906,85
32927,992937,139
32928,922983,69
32929,932904,27
32930,992935,58
32931,962955,76
32932,972940,62
32933,882988,51
32934,892980,26
32935,972931,40
32936,972911,116
