id,sensorId,user
39717,1916934,43
39718,1916919,135
39719,1916925,21
39720,1916833,41
39721,2016116,19
39722,1916918,65
39723,1916904,31
39724,2316203,62
39725,1916967,109
39726,1916942,46
39727,1916972,142
39728,1916941,45
39729,1916827,138
39730,2316219,31
39731,1916974,39
39732,2316164,38
39733,2016572,80
39734,1916943,159
39735,2316168,41
39736,1916857,75
39737,1916899,84
39738,1916894,123
39739,1916945,36
39740,1916961,65
39741,1916959,141
39742,1916952,40
39743,1916960,83
39744,1916977,23
39745,1916944,59
39746,2016588,149
39747,2016108,15
39748,2316132,84
39749,2316131,14
39750,2316138,101
39751,2016606,99
39752,2016140,83
39753,2316063,40
39754,2316175,54
39755,2116784,131
39756,2116084,106
39757,2016022,158
39758,2216027,66
39759,2216467,62
39760,2116077,20
39761,2116083,18
39762,2116075,43
39763,2116080,1
39764,2216111,67
39765,2016085,56
39766,2216071,13
39767,2216052,102
39768,2316415,60
39769,2016080,47
39770,2216059,60
39771,2216070,27
39772,2216067,120
39773,2216036,120
39774,2016078,118
39775,2316249,171
39776,2316335,148
39777,2316254,28
39778,2316224,83
39779,2316396,118
39780,2316398,37
39781,2316289,65
39782,2316339,13
39783,2016103,168
39784,2116108,46
39785,2316229,127
39786,2016654,114
39787,2016695,48
39788,3416308,106
39789,3416364,138
39790,3516452,28
39791,3416267,64
39792,3416318,93
39793,3416376,40
39794,3416398,33
39795,3416394,15
39796,3416432,70
39797,3416414,27
39798,3416299,61
39799,3416349,61
39800,3416348,42
39801,3416390,75
39802,3416356,11
39803,3416438,44
39804,3416410,85
39805,3416252,37
39806,3416370,19
39807,3516417,47
39808,3416250,108
39809,3416317,37
39810,3416301,177
39811,3416292,25
39812,3416400,50
39813,3416525,139
39814,3416312,74
39815,3416447,136
39816,3416496,83
39817,3516421,62
39818,3416503,54
39819,3516425,65
39820,3416480,80
39821,3416500,78
39822,3516419,178
39823,3416478,102
39824,3416487,87
39825,3416498,51
39826,3516900,85
39827,3516365,18
39828,3516398,50
39829,3516159,146
39830,3516775,76
39831,3516153,75
39832,3516326,138
39833,3516320,164
39834,3516127,32
39835,3516130,14
39836,3516110,114
39837,3516154,27
39838,3516129,173
39839,3516766,26
39840,3516235,50
39841,3516772,64
39842,3516478,39
39843,3516275,100
39844,3516284,77
39845,3516123,29
39846,3516286,43
39847,3516871,81
39848,3516869,156
39849,3516378,151
39850,3516375,145
39851,3516647,45
39852,3516379,37
39853,3516768,57
39854,3516803,60
39855,3516124,91
39856,3516385,81
39857,3516318,50
39858,3516143,155
39859,3516777,25
39860,3516640,34
39861,3516667,152
39862,3516340,28
39863,3516764,33
39864,3516761,47
39865,3516823,62
39866,3516390,48
39867,3516382,100
39868,3516342,128
39869,3516374,66
39870,3516899,55
39871,3516906,94
39872,3516838,137
39873,3516804,24
39874,3516757,87
39875,3516862,107
39876,3516727,71
39877,3516273,120
39878,3516722,38
39879,3516895,172
39880,3516813,57
39881,3516108,89
39882,3516331,57
39883,3516106,156
39884,3516357,102
39885,3516165,14
39886,3516116,17
39887,3516136,151
39888,3516125,7
39889,3516206,167
39890,3916798,179
39891,3916754,118
39892,3416474,24
39893,3516433,45
39894,3516112,118
39895,3516351,119
39896,3516293,59
39897,3516189,35
39898,3516233,27
39899,3516892,60
39900,3516217,43
39901,3516754,112
39902,3516743,82
39903,3516701,35
39904,3516751,33
39905,3516746,24
39906,3516755,4
39907,3516690,54
39908,3516901,68
39909,3516317,45
39910,3516242,47
39911,3516274,68
39912,3516250,31
39913,3516745,110
39914,3516858,89
39915,3516341,58
39916,3516748,123
39917,3516749,103
39918,3516759,76
39919,3516677,48
39920,3516735,73
39921,3616053,37
39922,3616034,32
39923,3616012,53
39924,3616005,103
39925,3516943,124
39926,3516938,118
39927,3516968,127
39928,3516991,2
39929,3516956,68
39930,3516927,135
39931,3516937,66
39932,3516930,87
39933,3516990,177
39934,3616003,115
39935,3616000,35
39936,3516949,162
39937,3616956,22
39938,3716337,57
39939,3716326,51
39940,3716409,42
39941,3616876,75
39942,3616962,66
39943,3716562,18
39944,3716401,48
39945,3716591,16
39946,3716407,93
39947,3716404,32
39948,3716592,58
39949,3716527,64
39950,3716542,28
39951,3716414,114
39952,3716551,104
39953,3716534,43
39954,3716324,13
39955,3716597,105
39956,3716554,30
39957,3716553,2
39958,3716515,49
39959,3716526,38
39960,3716347,26
39961,3616957,41
39962,3616993,150
39963,3716045,70
39964,3616980,157
39965,3716050,16
39966,3616970,54
39967,3716474,68
39968,3716528,35
39969,3716485,54
39970,3616861,174
39971,3716028,61
39972,3616867,67
39973,3616849,101
39974,3616866,78
39975,3616859,122
39976,1616712,21
39977,1716655,88
39978,1716186,92
39979,1816782,112
39980,1816826,40
39981,1716305,61
39982,1716329,47
39983,1716301,97
39984,1716538,163
39985,1616570,34
39986,1716362,144
39987,1716357,33
39988,1716308,62
39989,1716321,97
39990,4616903,59
39991,4616837,37
39992,4616892,23
39993,2016301,59
39994,2016260,150
39995,4516424,151
39996,4516501,58
39997,4516218,152
39998,5116152,156
39999,5116163,93
40000,5116080,32
40001,5116088,67
40002,4516150,72
40003,4616774,60
40004,5116149,64
40005,4616799,165
40006,4616791,26
40007,4616751,96
40008,4616644,48
40009,5116203,122
40010,5116095,124
40011,4616632,167
40012,4516290,81
40013,4516570,118
40014,4516449,55
40015,4616526,151
40016,5116197,51
40017,4716941,135
40018,4716957,26
40019,4716947,57
40020,4716212,38
40021,4816324,45
40022,4716197,14
40023,4816379,18
40024,4716817,61
40025,4816414,63
40026,4816303,27
40027,4716781,28
40028,4716102,76
40029,4716424,44
40030,4716428,57
40031,4716042,102
40032,4716091,69
40033,5016579,178
40034,5016669,41
40035,4916138,77
40036,4816238,25
40037,4916150,114
40038,4716451,177
40039,4716278,82
40040,4716211,89
40041,4816319,114
40042,5016035,45
40043,4716471,105
40044,4716462,157
40045,4716370,39
40046,5016573,37
40047,4916194,58
40048,4816574,86
40049,4716980,111
40050,4716353,23
40051,4716523,172
40052,4716520,12
40053,4716513,87
40054,4716525,2
40055,4816036,50
40056,4716397,104
40057,4716210,28
40058,4816184,52
40059,4816050,22
40060,4816137,63
40061,4716175,77
40062,4716141,29
40063,4716150,103
40064,4716148,105
40065,4716493,42
40066,4916157,47
40067,2116133,39
40068,2316404,56
40069,2316252,64
40070,2016061,15
40071,2316264,38
40072,2216492,94
40073,2316365,148
40074,2116073,55
40075,2316387,172
40076,2316300,42
40077,2316276,119
40078,2316363,86
40079,2316419,89
40080,2316388,83
40081,2316399,21
40082,2316280,70
40083,2316278,71
40084,2316220,39
40085,2316290,69
40086,2316389,101
40087,2316350,76
40088,2316351,38
40089,2316414,92
40090,2316306,70
40091,2316222,74
40092,2016565,30
40093,2016692,20
40094,2016675,170
40095,2016701,89
40096,2016694,40
40097,2216463,124
40098,2216093,167
40099,2216460,40
40100,2116055,118
40101,2116070,82
40102,2116062,177
40103,2216032,124
40104,2216471,25
40105,2116111,69
40106,2116109,69
40107,2216045,70
40108,2216035,52
40109,2216075,21
40110,2016033,102
40111,2116089,22
40112,2016027,160
40113,2216107,147
40114,2316791,36
40115,2316813,32
40116,2116119,26
40117,2016555,47
40118,2216197,136
40119,2316814,75
40120,2216194,69
40121,2216182,22
40122,2316108,63
40123,2316109,34
40124,2316115,43
40125,2316043,126
40126,2216969,143
40127,2316056,55
40128,2216874,57
40129,2216906,164
40130,2216910,130
40131,2216889,33
40132,2216921,44
40133,2316011,46
40134,2216908,132
40135,2316064,24
40136,2216839,119
40137,2216913,34
40138,2216914,36
40139,2216847,29
40140,2316044,53
40141,2216900,17
40142,2216932,80
40143,2316118,89
40144,2316019,65
40145,2216870,104
40146,2316010,67
40147,2216853,122
40148,2216871,58
40149,2316006,52
40150,2316074,46
40151,2316696,83
40152,2316455,91
40153,2316435,117
40154,2316420,63
40155,2316469,43
40156,2316662,130
40157,2316516,115
40158,2316647,97
40159,2316616,53
40160,2316605,61
40161,2316713,83
40162,2316632,45
40163,2316530,43
40164,2316595,81
40165,2316456,117
40166,2316446,70
40167,2316498,101
40168,2316489,61
40169,2316658,28
40170,2316580,145
40171,2316656,158
40172,2316587,76
40173,2316649,20
40174,2316555,51
40175,2316477,51
40176,2316502,18
40177,2316504,37
40178,2316567,21
40179,2316556,172
40180,2316628,32
40181,2316566,25
40182,2316670,127
40183,2316635,73
40184,2316513,91
40185,2316492,130
40186,2516340,53
40187,2516463,123
40188,2516466,20
40189,2516232,42
40190,2516306,139
40191,2516242,88
40192,2516465,60
40193,2516455,109
40194,2516814,89
40195,2516434,52
40196,2516437,87
40197,2516819,108
40198,2516810,24
40199,2516791,116
40200,2516880,178
40201,2416834,92
40202,2416744,102
40203,2416676,57
40204,3616835,55
40205,3716441,101
40206,3716048,16
40207,3716421,66
40208,3616959,100
40209,3616986,127
40210,3616785,65
40211,3716053,28
40212,3716616,160
40213,3616931,44
40214,3616764,38
40215,3616808,66
40216,3616771,25
40217,3616806,91
40218,3616916,30
40219,3616770,67
40220,3616766,105
40221,3616763,124
40222,3716370,144
40223,3716001,75
40224,3616974,146
40225,3816055,87
40226,3816205,73
40227,3716992,28
40228,3716994,76
40229,3816156,136
40230,3816065,107
40231,3716986,67
40232,3716977,65
40233,3716961,15
40234,3816100,18
40235,3816059,176
40236,3816219,59
40237,3816228,127
40238,3816227,56
40239,3816240,61
40240,3816048,166
40241,3816099,139
40242,3816186,5
40243,3816189,35
40244,3816142,36
40245,3816146,127
40246,3916659,113
40247,3916672,49
40248,3916620,62
40249,3916612,43
40250,3916727,75
40251,3916730,54
40252,3916655,116
40253,3916636,76
40254,3916671,23
40255,3916688,27
40256,3916686,55
40257,3916683,98
40258,3916525,29
40259,3916495,38
40260,3916471,50
40261,3916509,7
40262,3916472,66
40263,3916597,1
40264,3916500,46
40265,3916570,88
40266,4016012,94
40267,3916607,82
40268,3916518,79
40269,3916437,128
40270,3916439,66
40271,3916571,63
40272,3916598,113
40273,3916559,8
40274,3916514,91
40275,3916590,7
40276,3916565,156
40277,3916530,158
40278,3916566,168
40279,3916562,95
40280,3916445,56
40281,3916543,71
40282,4016058,64
40283,4016124,22
40284,4016105,172
40285,4016068,167
40286,4016225,141
40287,4016071,171
40288,4016080,133
40289,4016167,14
40290,3916937,29
40291,4016201,166
40292,4016144,51
40293,4016159,112
40294,4016137,84
40295,4016046,75
40296,4016064,68
40297,4016215,35
40298,4016115,56
40299,4016074,44
40300,3916969,166
40301,4016135,148
40302,4016190,59
40303,4016168,57
40304,4016227,50
40305,4016210,68
40306,4016063,85
40307,4016019,176
40308,4016211,6
40309,3916985,78
40310,4016150,50
40311,3916964,33
40312,4016095,116
40313,4016094,67
40314,3916999,37
40315,4016219,42
40316,4016102,142
40317,4016222,44
40318,4016100,67
40319,4016017,38
40320,4016092,145
40321,4016103,139
40322,4116185,34
40323,4116184,89
40324,4116435,81
40325,4116440,106
40326,4116100,80
40327,4116121,56
40328,4116467,140
40329,4116519,33
40330,4116098,94
40331,4116464,88
40332,4116867,71
40333,4116869,33
40334,4116870,42
40335,4116852,101
40336,4116851,143
40337,4116523,87
40338,4116873,68
40339,4116086,104
40340,4116132,39
40341,4116144,17
40342,4116141,118
40343,4116105,43
40344,4116095,37
40345,4116478,11
40346,4116093,72
40347,4116087,122
40348,4116444,127
40349,4116091,107
40350,4416650,22
40351,4416647,140
40352,4416678,78
40353,4416676,57
40354,4416617,15
40355,4416601,95
40356,4416615,95
40357,4516627,65
40358,2916441,70
40359,2116911,14
40360,2116827,41
40361,2016191,145
40362,2016179,29
40363,2016200,19
40364,2116908,76
40365,2116840,38
40366,2116830,52
40367,2016185,75
40368,2016252,65
40369,2116903,35
40370,2216018,98
40371,2616037,120
40372,2616023,122
40373,3816926,132
40374,3316764,50
40375,3316620,88
40376,3316724,120
40377,3716092,147
40378,3716102,102
40379,3716948,169
40380,3716265,44
40381,3716191,79
40382,4716439,23
40383,4716844,156
40384,4916631,147
40385,4716163,39
40386,4716162,57
40387,4716431,40
40388,4716421,132
40389,4716455,83
40390,4816291,29
40391,4716348,83
40392,5016423,47
40393,5016116,24
40394,5016462,62
40395,5016412,151
40396,5116532,176
40397,5016357,117
40398,5016720,175
40399,4716264,99
40400,4716108,175
40401,4716067,119
40402,4816109,96
40403,5016175,57
40404,4716422,127
40405,4916250,23
40406,5016021,60
40407,4716050,153
40408,4716748,136
40409,4716985,52
40410,4716966,77
40411,4816197,32
40412,4816168,123
40413,4716883,103
40414,5116366,57
40415,4816201,79
40416,5016157,111
40417,5016105,35
40418,5016131,71
40419,5116460,24
40420,5116412,116
40421,4916936,126
40422,5016049,94
40423,5016137,4
40424,5016473,83
40425,5116430,147
40426,5016502,149
40427,1916390,67
40428,1916377,91
40429,2416106,35
40430,3216904,31
40431,3016975,44
40432,3016980,26
40433,3316036,26
40434,3016991,53
40435,2416737,103
40436,2416818,30
40437,2416850,57
40438,2516359,49
40439,2516360,70
40440,2516368,32
40441,2516294,16
40442,2516221,87
40443,2616215,26
40444,3116335,71
40445,721668,132
40446,941618,74
40447,131633,28
40448,3016256,156
40449,4216914,77
40450,651666,141
40451,2016432,40
40452,4216913,124
40453,3016096,30
40454,3516571,68
40455,2416438,18
40456,1516323,144
40457,1016086,31
40458,4016821,80
40459,5016375,48
40460,4716217,27
40461,4116540,117
40462,821667,104
40463,2416110,176
40464,4716080,40
40465,1116363,45
40466,4716393,149
40467,5016353,88
40468,5016944,33
40469,4016511,71
40470,4816108,133
40471,5016472,45
40472,4816155,98
40473,4816017,57
40474,4216823,165
40475,4216911,148
40476,4416887,67
40477,4416499,104
40478,5016704,25
40479,4416265,40
40480,4216779,36
40481,4516478,19
40482,4616559,86
40483,2416430,152
40484,4216427,21
40485,4216260,15
40486,3116427,174
40487,3116433,50
40488,3516244,77
40489,4216602,14
40490,771607,91
40491,1316457,5
40492,3616965,42
40493,3716372,56
40494,2316673,76
40495,3516982,31
40496,3616014,58
40497,1616781,57
40498,2116943,48
40499,4716971,48
40500,5116380,34
40501,5016031,25
40502,5116392,99
40503,1216327,36
40504,2616063,82
40505,1116923,152
40506,3016836,128
40507,3916256,169
40508,2416738,93
40509,3916724,168
40510,3916448,37
40511,4516569,60
40512,4416934,166
40513,4616542,29
40514,831659,63
40515,831670,23
40516,4016917,84
40517,4016878,79
40518,2216358,53
40519,2416836,159
40520,4216678,13
40521,4316311,173
40522,4016631,174
40523,4716867,44
40524,2216626,83
40525,4116683,46
40526,661694,87
40527,4616566,78
40528,4416743,55
40529,1216716,34
40530,1616818,154
40531,3516975,86
40532,1016909,37
40533,4516706,72
40534,4516768,62
40535,3116269,71
40536,4416462,15
40537,4816090,132
40538,4816175,111
40539,921624,142
40540,4516188,136
40541,5016967,66
40542,5016922,78
40543,4416433,85
40544,1116394,67
40545,4416534,146
40546,1316603,87
40547,1316659,169
40548,771603,55
40549,4816209,88
40550,2916836,105
40551,2916806,135
40552,2916838,62
40553,3016159,55
40554,2216110,90
40555,1716090,72
40556,1016008,74
40557,2216582,24
40558,4416998,61
40559,3516243,40
40560,3516337,38
40561,871604,60
40562,1216534,16
40563,5016261,130
40564,4216930,41
40565,1216490,44
40566,3016089,133
40567,4016882,143
40568,4016873,100
40569,4116617,15
40570,5016658,54
40571,441634,18
40572,1316609,23
40573,1016383,36
40574,5016305,31
40575,1516582,86
40576,4816166,33
40577,4216890,53
40578,4516307,149
40579,891681,58
40580,3616021,118
40581,3916804,42
40582,4016592,97
40583,3116344,170
40584,2816437,37
40585,4716095,45
40586,1016596,6
40587,1016593,64
40588,741628,22
40589,2016223,99
40590,4216285,49
40591,3516156,31
40592,3916095,74
40593,1616090,141
40594,1116128,87
40595,541681,89
40596,3616659,111
40597,4216917,43
40598,1916770,86
40599,3616736,142
40600,3616412,119
40601,4116193,121
40602,4216795,142
40603,3616656,24
40604,4716669,100
40605,4416288,29
40606,1016623,58
40607,4916007,73
40608,4916103,113
40609,2916144,83
40610,3616723,3
40611,3616724,23
40612,3916264,38
40613,2916121,86
40614,4916399,80
40615,3016846,42
40616,971637,167
40617,231624,62
40618,4316775,3
40619,3916332,62
40620,761600,40
40621,4916378,97
40622,4816996,106
40623,1416713,77
40624,1416707,28
40625,1016061,22
40626,1816568,52
40627,851606,142
40628,851632,108
40629,2316964,101
40630,1816226,33
40631,3916276,48
40632,1416171,13
40633,1116575,25
40634,1616243,50
40635,951665,17
40636,4716261,93
40637,5016512,68
40638,1916022,62
40639,4016991,152
40640,2016278,36
40641,2016352,87
40642,2916833,103
40643,2916786,126
40644,4516204,57
40645,4016512,131
40646,5116111,86
40647,2516950,145
40648,3616060,109
40649,3516462,49
40650,1916238,56
40651,4216350,88
40652,4516254,43
40653,1916045,61
40654,2316473,54
40655,4216386,160
40656,3516653,41
40657,4716360,130
40658,4416973,110
40659,3516629,74
40660,2116767,40
40661,1716692,26
40662,3616964,75
40663,3616973,70
40664,3216758,99
40665,3816271,140
40666,1916874,109
40667,4016844,113
40668,2016293,96
40669,671620,33
40670,651677,134
40671,2116093,66
40672,3116358,58
40673,4216317,48
40674,3916517,55
40675,1916725,48
40676,4316151,66
40677,4316155,19
40678,4316157,20
40679,3116339,20
40680,4516079,30
40681,5116663,100
40682,5116311,145
40683,5016269,49
40684,4116486,39
40685,4516147,7
40686,3816479,34
40687,4116025,25
40688,4016986,73
40689,4716820,69
40690,3816442,48
40691,4616770,78
40692,4816267,111
40693,4816864,178
40694,3816348,154
40695,3016807,44
40696,3016737,53
40697,3016727,78
40698,2016404,28
40699,3016734,51
40700,1616858,19
40701,1616859,120
40702,3216210,70
40703,1516015,32
40704,3116176,96
40705,3016946,20
40706,4716804,32
40707,4716853,64
40708,1316555,31
40709,1416821,71
40710,4216581,51
40711,3616831,69
40712,1916337,8
40713,3416827,10
40714,5116236,29
40715,1216600,41
40716,2216417,18
40717,2016503,13
40718,2216428,78
40719,2016478,21
40720,2316072,16
40721,2316080,56
40722,4216346,127
40723,5116577,34
40724,2816597,63
40725,4716545,87
40726,1616244,172
40727,711634,44
40728,4716613,82
40729,5016331,59
40730,1616722,48
40731,4416569,74
40732,2116828,16
40733,2116836,143
40734,4716603,65
40735,3216931,105
40736,2216898,153
40737,2016562,19
40738,2116352,72
40739,3716781,71
40740,4816391,76
40741,3716587,114
40742,4216141,52
40743,4816599,104
40744,5116684,73
40745,3816826,36
40746,3816805,130
40747,1116917,89
40748,5116486,45
40749,3216950,130
40750,5016050,116
40751,4916269,31
40752,4816083,125
40753,4816082,104
40754,4816085,107
40755,4916243,60
40756,2516315,77
40757,4516506,59
40758,2816392,67
40759,2816395,38
40760,4416362,122
40761,5116817,29
40762,5316336,101
40763,1916286,88
40764,4916253,49
40765,4916273,77
40766,1416743,14
40767,4716482,72
40768,4716492,159
40769,3716412,135
40770,5116056,137
40771,4416869,63
40772,4016472,120
40773,2316362,87
40774,5116634,3
40775,4916630,56
40776,4916126,40
40777,4116085,18
40778,641640,96
40779,1916401,71
40780,4016820,12
40781,5316372,174
40782,1516622,50
40783,1516317,64
40784,5116799,133
40785,3116609,86
40786,5216287,67
40787,5216621,53
40788,5316254,120
40789,5316754,55
40790,5216354,28
40791,5216606,9
40792,5316564,139
40793,5316529,111
40794,5316062,37
40795,5216435,9
40796,5316006,87
40797,5316598,159
40798,5216179,21
40799,5216188,62
40800,1016009,25
40801,5216042,28
40802,5216400,42
40803,5316652,118
40804,5216389,102
40805,2816790,57
40806,5316606,171
40807,5316744,37
40808,3616036,61
40809,901625,93
40810,5316299,136
40811,5216479,74
40812,3116545,101
40813,5216540,65
40814,5316294,25
40815,5116806,154
40816,5116820,123
40817,5316388,66
40818,5316796,54
40819,2516318,62
40820,2516873,127
40821,5316232,28
40822,5316515,25
40823,3816288,82
40824,2816886,12
40825,3716599,169
40826,2616239,100
40827,2316517,93
40828,3416268,43
40829,3416415,43
40830,3416357,9
40831,3016127,32
40832,5316953,39
40833,5316936,48
40834,5416433,41
40835,5316985,142
40836,5416560,33
40837,2216436,137
40838,2316572,92
40839,3816110,81
40840,5316982,56
40841,5316412,94
40842,5216345,24
40843,5216380,153
40844,5316637,115
40845,5216560,30
40846,5216500,84
40847,5416437,58
40848,5316158,56
40849,5216111,128
40850,5516686,30
40851,5316682,71
40852,5416950,132
40853,5316587,138
40854,5216018,112
40855,5216590,148
40856,5416967,49
40857,5216894,75
40858,5416726,54
40859,4716546,20
40860,5516075,125
40861,5316171,119
40862,5116992,122
40863,781626,47
40864,2616236,32
40865,2416596,32
40866,181643,82
40867,441653,98
40868,511693,165
40869,1316040,67
40870,1316006,83
40871,1316447,22
40872,1316374,27
40873,1516422,17
40874,1516225,70
40875,1616853,92
40876,3116480,45
40877,3116353,14
40878,3116460,72
40879,3116346,58
40880,3916788,127
40881,3216289,142
40882,3216338,99
40883,3216229,108
40884,3216254,75
40885,3216375,103
40886,3216363,56
40887,3216504,136
40888,801627,107
40889,801634,2
40890,801629,37
40891,801616,172
40892,781611,47
40893,941688,54
40894,1116653,31
40895,1116673,38
40896,1516112,41
40897,1416751,122
40898,5416884,128
40899,2516282,51
40900,5116215,56
40901,2716976,128
40902,1416227,145
40903,1516191,96
40904,1116705,87
40905,1016915,94
40906,1216496,147
40907,1216545,23
40908,1316508,46
40909,1316551,120
40910,1316518,75
40911,1516019,63
40912,1616165,34
40913,1016184,84
40914,1016639,37
40915,1116308,36
40916,1816370,117
40917,2116403,95
40918,2016400,32
40919,2116417,39
40920,2216393,51
40921,2216666,119
40922,2416014,81
40923,2216598,101
40924,3216114,52
40925,1416158,50
40926,1016758,124
40927,1216147,150
40928,1416092,161
40929,1216281,92
40930,3516573,48
40931,3916162,58
40932,3916228,19
40933,3916050,58
40934,3916278,98
40935,2916111,99
40936,2916122,38
40937,2916107,67
40938,3016828,50
40939,3616432,23
40940,3616655,48
40941,1816272,58
40942,1816530,50
40943,2116683,127
40944,3916344,40
40945,4016725,27
40946,4016437,98
40947,4016430,74
40948,4016424,20
40949,4016559,74
40950,4016580,69
40951,4016543,67
40952,4016459,95
40953,3716770,49
40954,3816440,154
40955,3716759,57
40956,3716710,171
40957,3716623,84
40958,3916245,85
40959,4116236,71
40960,4116200,139
40961,4116264,59
40962,4316806,56
40963,4816809,29
40964,4816874,14
40965,4816861,34
40966,4816858,100
40967,4716650,179
40968,4316709,43
40969,1016454,51
40970,1616344,143
40971,1716740,106
40972,1616425,52
40973,3016916,76
40974,3216977,121
40975,3016920,38
40976,841683,43
40977,901607,77
40978,1716036,23
40979,4016907,65
40980,4116622,64
40981,4216307,176
40982,4216319,35
40983,4016877,95
40984,4116024,6
40985,4116666,97
40986,4116648,144
40987,4116769,128
40988,4216306,77
40989,4116777,168
40990,4116590,147
40991,4116771,50
40992,4116680,93
40993,4216385,81
40994,4216749,108
40995,4216574,23
40996,4316338,42
40997,4316335,32
40998,4316342,34
40999,4316364,78
41000,4216690,17
41001,4216744,19
41002,4316290,64
41003,4416773,29
41004,4416902,146
41005,4416786,120
41006,4716642,79
41007,4416291,3
41008,4216802,64
41009,4916094,131
41010,4316675,17
41011,4216866,144
41012,4316622,22
41013,4916089,90
41014,4716640,63
41015,4916065,128
41016,4816933,77
41017,4816932,103
41018,4816938,136
41019,5016272,48
41020,5016915,164
41021,5016919,121
41022,5016826,49
41023,5016949,178
41024,671667,71
41025,4416959,75
41026,4416582,96
41027,4416400,134
41028,4616694,112
41029,4616677,24
41030,4516503,107
41031,4516127,55
41032,4516073,78
41033,4616666,48
41034,4616590,31
41035,4516109,56
41036,4516080,24
41037,4516143,72
41038,4916976,79
41039,4916564,32
41040,4916691,35
41041,4616553,68
41042,1616941,23
41043,1616936,155
41044,2216216,166
41045,1916699,59
41046,2216439,152
41047,1916168,168
41048,1916089,51
41049,2016493,73
41050,2116817,68
41051,2316210,3
41052,2316121,49
41053,2316379,96
41054,2316357,17
41055,2116799,45
41056,2316256,116
41057,2316305,67
41058,2016038,74
41059,3416363,50
41060,3416274,53
41061,3416320,51
41062,3416343,55
41063,3416378,53
41064,3416434,176
41065,4016262,26
41066,3516413,0
41067,3416322,103
41068,3516281,60
41069,3516302,38
41070,3516389,23
41071,3516827,32
41072,3516634,36
41073,3516733,52
41074,3516633,17
41075,3516898,15
41076,3516488,92
41077,3416510,12
41078,3516257,106
41079,3516834,124
41080,3516985,58
41081,3716549,44
41082,3716447,33
41083,3716373,27
41084,3716596,92
41085,3716341,52
41086,3716344,75
41087,3716435,137
41088,3716037,51
41089,3716024,110
41090,3616894,56
41091,1616511,17
41092,1816834,44
41093,1716302,44
41094,1716552,174
41095,1716317,14
41096,2016271,73
41097,2016356,24
41098,5116143,38
41099,4616573,57
41100,4616622,163
41101,4616613,109
41102,4616760,98
41103,5116240,87
41104,5116126,81
41105,5116198,93
41106,4816214,25
41107,4816040,68
41108,4716218,178
41109,4816146,106
41110,4816091,22
41111,4816346,42
41112,4716198,111
41113,4816222,100
41114,4716262,114
41115,4816296,51
41116,4716843,14
41117,5116551,74
41118,4716328,70
41119,4816005,73
41120,4716165,148
41121,4716373,32
41122,4916625,83
41123,4716759,33
41124,4716177,106
41125,4716871,77
41126,4716183,81
41127,4716229,50
41128,2316291,68
41129,2016661,52
41130,2316375,95
41131,2316272,135
41132,2316416,144
41133,2016527,28
41134,2116121,47
41135,2016665,76
41136,2016716,57
41137,2216474,122
41138,2016702,103
41139,2016023,30
41140,2216487,145
41141,2316790,73
41142,2316112,156
41143,2216840,36
41144,2316040,141
41145,2216899,67
41146,2216977,132
41147,2216894,41
41148,2316007,119
41149,2216968,162
41150,2216869,84
41151,2316667,36
41152,2316607,134
41153,2316476,47
41154,2316594,28
41155,2316538,13
41156,2316545,57
41157,2316433,16
41158,2316557,49
41159,2416705,72
41160,2416778,35
41161,2416706,73
41162,2516357,77
41163,2516445,161
41164,2416721,91
41165,3716411,51
41166,3716480,76
41167,3716379,90
41168,3616854,42
41169,3616801,84
41170,3716958,139
41171,3816102,114
41172,3816063,17
41173,3816109,20
41174,3816251,50
41175,3816046,163
41176,3816236,81
41177,3816112,37
41178,3816192,60
41179,3816106,48
41180,3816054,47
41181,3916714,53
41182,3916633,105
41183,3916736,162
41184,4016039,106
41185,4016059,46
41186,4016045,14
41187,3916944,31
41188,3916987,33
41189,4016087,68
41190,4016224,26
41191,4116167,33
41192,4116502,35
41193,4116496,37
41194,4116470,94
41195,4116877,28
41196,4116834,179
41197,4116135,3
41198,4116148,42
41199,4116097,20
41200,4416629,78
41201,4416692,96
41202,4416603,77
41203,2216011,29
41204,2116925,51
41205,2116826,39
41206,2216014,31
41207,2116949,38
41208,2116929,85
41209,2116946,149
41210,2616053,13
41211,4816402,31
41212,4716865,178
41213,4716855,36
41214,4716406,110
41215,4816271,27
41216,4716283,58
41217,4916282,61
41218,4916285,97
41219,4816441,2
41220,5016549,121
41221,1916348,95
41222,1916403,20
41223,3116038,52
41224,4416768,50
41225,3716645,34
41226,4716909,69
41227,4416549,137
41228,1016720,55
41229,4416387,69
41230,1816379,90
41231,3516508,48
41232,4716423,21
41233,3716777,22
41234,3716658,55
41235,4116192,139
41236,5016005,50
41237,4716304,132
41238,1216695,47
41239,2016732,79
41240,2016533,70
41241,4816139,71
41242,651653,75
41243,1816801,25
41244,4616636,56
41245,4616756,33
41246,851622,54
41247,4716799,26
41248,5016641,42
41249,2316820,29
41250,4516138,63
41251,4416344,29
41252,4216173,55
41253,4216189,83
41254,4116248,49
41255,3116453,118
41256,4516000,136
41257,1516118,160
41258,1616083,98
41259,1616435,118
41260,2216356,24
41261,5016185,113
41262,4216403,127
41263,4616609,47
41264,1016360,149
41265,4716753,65
41266,4716119,136
41267,1316041,100
41268,4316294,50
41269,3716032,11
41270,3516986,5
41271,2016677,37
41272,2516872,64
41273,4516113,26
41274,1216735,70
41275,3016822,121
